farm_id,animal_type,temperature,humidity,feed_intake,water_intake,movement_level,milk_output,heart_rate,body_temperature,vaccination_gap_days,waste_output,cough_frequency,nearby_outbreak_score,region,timestamp
778,poultry,34.59151162426335,69.82749743648665,41.618235176684685,64.72509724248677,92.47395651994636,23.33691551570284,79.00306093154819,37.322204855408366,21,12.883876912677533,0,0.6203056685952146,East,2025-02-02 09:00:00
779,poultry,28.363402621646706,36.80322573315435,43.99661340993513,87.77510475374524,17.872012920589754,19.038484078591864,72.11107585665953,38.62634245140036,219,11.887544870847885,1,0.3433781745449256,North,2025-02-02 10:00:00
780,goat,25.9425342771891,73.23697743982291,55.935394322931906,85.92263735763765,8.234649574578635,22.723062520920184,75.15387564501269,38.53148683430227,358,14.553404762321739,1,0.49630420105481055,West,2025-02-02 11:00:00
781,cow,27.553829228892756,60.01830938127088,50.030601167385726,85.12623954914487,88.15310480420061,18.53741903225329,54.214802511094774,38.62784823758293,11,18.998343590834118,2,0.5360831131959095,West,2025-02-02 12:00:00
782,goat,27.812146775102594,83.64597216636955,55.84622952486741,71.41104761787285,91.52779789128344,23.35496326044462,71.90147775309502,38.447425872247464,282,5.52342776776003,2,0.9175486076365869,East,2025-02-02 13:00:00
783,poultry,19.343993482775375,85.19225604783256,52.37829540758336,59.974627540136666,27.63793453158995,24.563011570148717,86.15130251832815,38.75911329607697,191,18.064628125670247,1,0.9816943422667199,West,2025-02-02 14:00:00
784,poultry,35.47469113726618,33.309395436107124,54.79625319551573,49.08207343201785,37.72857243712399,24.49313933365243,89.09449483102168,38.15523824707959,224,18.442684891947284,3,0.8155428014951247,West,2025-02-02 15:00:00
785,buffalo,28.20662816135309,79.23849362126873,45.67698814190459,69.39944188718351,66.01879974978584,20.589221630706504,82.18863419540699,39.177714057672176,335,8.599565640234339,0,0.5621045521299611,South,2025-02-02 16:00:00
786,cow,30.215010652236877,32.26184342536024,52.31730942030393,92.99518813373774,32.99300208424748,14.800159241914743,61.64534706551881,38.78418986644809,166,15.11099151899857,3,0.9281068426342042,South,2025-02-02 17:00:00
787,goat,32.757748852870215,52.03017754170136,40.72626994304066,65.3523264795389,87.71587082700529,16.9404347367909,87.59401802992124,38.59041151473031,315,13.69098421452993,1,0.17811271846999654,East,2025-02-02 18:00:00
788,poultry,22.894187712198498,62.53799853726475,62.884336225033884,81.77689878190083,10.757870271386272,22.97578661942364,82.24002255000016,38.081490057618325,115,14.499974299699083,2,0.6964960796411477,North,2025-02-02 19:00:00
789,poultry,30.367359495176142,38.88604791762765,43.65725283182687,82.65927100778397,3.798222096019521,32.24406152870114,73.82810965935461,38.989190131124744,325,15.643051985428755,0,0.46046771642912454,South,2025-02-02 20:00:00
790,goat,26.661794545506034,74.7788287541446,61.2884748754939,65.74470668609241,20.84862067427895,18.296396142339592,54.74963685490256,38.62399581909669,147,15.953927908189245,1,0.1447489232429805,North,2025-02-02 21:00:00
791,buffalo,32.23385387608247,30.501282250328316,47.663930390171345,89.74517256279279,28.6087778204969,22.2791883919407,84.53594950662517,38.04670996387785,35,10.887864043156815,2,0.07520998716800154,West,2025-02-02 22:00:00
792,poultry,17.363862898242523,40.11594290604221,52.019990107573214,26.370088832792447,11.292659128887506,17.219737212602983,69.0783367001662,38.466003074552056,244,19.880799517596277,0,0.4807418370553219,South,2025-02-02 23:00:00
793,cow,27.504528498793654,64.84780979120853,45.050354491092996,51.65874581892737,6.569042934064672,15.130164778754496,78.46165821054781,38.877449571544744,307,13.573295787030455,2,0.23896920396599008,East,2025-02-03 00:00:00
794,poultry,24.98589672108019,72.86325372223754,39.840045688319705,56.26551555462311,75.56077135017982,16.61842068211319,75.68393860636662,38.83094412329189,129,22.89085622940826,0,0.2505062587698028,East,2025-02-03 01:00:00
795,cow,30.161314753170778,84.99858616163496,32.552396123946984,57.704274656989156,16.427656590225737,9.587640116486643,90.38394984438278,38.79220538068489,239,12.173106483148143,0,0.3202168873385821,East,2025-02-03 02:00:00
796,goat,30.350220936841012,72.32979911607742,39.446758414075404,75.04394426778843,91.3922199066304,26.767175314538754,73.74633014002491,38.555518835044644,343,11.82733228358772,1,0.7183642189142949,South,2025-02-03 03:00:00
797,cow,24.46187052588987,70.30675621529195,46.760911467840785,74.35056704580853,36.7999661448096,8.849348735426933,74.84886409914053,39.11549171998114,303,15.971148122776055,2,0.16408960155408292,North,2025-02-03 04:00:00
798,goat,24.43913067911978,53.66046878103986,52.11879178828884,75.90985858262512,67.06058097213455,18.680858847996838,90.7861539047863,39.242677902286964,104,17.695726484473234,2,0.7175558856577388,West,2025-02-03 05:00:00
799,cow,27.446673157213354,30.077065531608085,60.103793132832635,78.9412224119873,22.540211476880025,14.109360523249727,68.41777756249812,40.122754984247116,166,18.820951856350106,7,0.7827099270346383,North,2025-02-03 06:00:00
800,goat,23.516788863423958,37.209555524137315,45.54242540203151,55.74843146281526,24.032276849186683,15.578098923188978,83.14322851407778,38.14752923508657,41,12.036086870822093,1,0.594480096346186,North,2025-02-03 07:00:00
801,cow,32.209918477260636,62.07327268536235,41.18039235732826,51.72735899789022,57.47092028675753,26.88261329869334,73.01384277121537,37.865162969625686,253,13.998983385758521,1,0.247557528619063,West,2025-02-03 08:00:00
802,buffalo,26.15396399776277,70.50779315066518,35.57285213997287,75.94479523011795,56.06429251459861,21.00533495015696,64.97458037995071,38.17363613981704,349,20.597888222720634,2,0.051532528234196184,West,2025-02-03 09:00:00
803,cow,13.465058903391792,55.04689703378775,54.800636179041035,60.546518895303414,76.87292280120813,15.173019204091498,75.01160986720872,39.67219404878603,300,13.89333708427517,1,0.40794511159995006,South,2025-02-03 10:00:00
804,cow,26.12588971689097,73.84074069170342,63.83194515329343,46.44287431948044,75.7813305694266,17.052414337517448,81.91705113607988,38.66901754829641,204,17.670927486076767,3,0.8474452208990104,South,2025-02-03 11:00:00
805,buffalo,22.80728089578014,61.311737719930726,62.66330267956289,84.57016426812223,67.0687764663661,16.17259389778957,88.53709839976511,39.77586509651583,194,9.31779714604559,0,0.10187026709559421,South,2025-02-03 12:00:00
806,poultry,19.843620922695273,34.450571735658734,57.09932748147237,90.92652859753446,44.9130565893491,19.782271639605597,89.74693985345682,38.42788099384754,170,10.161864435705295,1,0.7448307712388369,South,2025-02-03 13:00:00
807,poultry,21.812866808887136,41.52097505807693,56.38543317267599,93.3574133454799,89.06403862806171,20.864458423938462,72.05235925774467,38.34471179770425,249,17.89838130101238,1,0.4678898079862134,South,2025-02-03 14:00:00
808,cow,28.547042359164852,80.39989339463658,66.9762377970934,72.8051158221208,62.257849022129875,29.4778738661428,65.12750767967786,38.455566078013554,103,14.555178445364827,1,0.8988330745377751,West,2025-02-03 15:00:00
809,buffalo,34.643204141241156,73.49476479746636,53.32081461416811,79.38898143959354,99.01984904623572,10.418496170011466,71.8126110042252,38.44469555196802,362,17.2681948381697,0,0.3561980987075799,North,2025-02-03 16:00:00
810,cow,29.565922369324902,83.68571922074969,56.461296760241716,90.54802335042866,81.93698179343586,19.82593842621024,63.18469246669844,38.03580945287936,38,13.116967518917606,1,0.7047488322642134,South,2025-02-03 17:00:00
811,goat,24.967483058921303,37.05343494725619,46.79216138148001,60.378763149648485,4.430981123832622,18.42216153732739,72.82613800583495,37.81069103909999,235,10.031288314757745,1,0.7401193764538141,South,2025-02-03 18:00:00
812,goat,30.279520975853515,89.41335207690443,36.37956629145243,86.66016526081138,32.05939070803178,24.73274263858391,71.58334716380242,38.80080197630852,133,15.278023879321221,0,0.19874171297620125,North,2025-02-03 19:00:00
813,cow,25.70454844890504,42.56440283699602,43.161510995004235,74.13094351214814,57.18757164709517,21.774090590891966,82.27490204156766,39.13294043055842,251,10.809319773187585,0,0.15814692574283662,South,2025-02-03 20:00:00
814,poultry,24.526998154184277,30.70679257719852,49.90840961465345,83.70567478513887,72.14695378714872,22.95181104057473,52.94064820085622,39.96698878039984,169,15.375558537036042,0,0.09273114720716924,North,2025-02-03 21:00:00
815,poultry,22.228186658835078,89.84537634321325,50.60785372501303,72.79139531313903,55.033649776194146,21.72543093007541,67.6639205391336,38.239772255985386,282,12.102939106155283,0,0.7015823433276677,North,2025-02-03 22:00:00
816,cow,19.240855966241405,46.864433126706786,69.26285854855394,89.44385064622003,78.61304224621819,15.340044373582302,67.74481695558084,38.288406707881556,206,16.95731158191606,1,0.5481504546801809,West,2025-02-03 23:00:00
817,cow,26.050381467202772,70.0811671507536,50.81277167591069,73.35285643812306,28.26556527573446,26.056327482465065,86.87127252408025,38.03726242332939,142,14.18970623607045,0,0.0867187725435723,East,2025-02-04 00:00:00
818,goat,28.79026744960066,40.600938850578316,61.78843444025644,47.74031410798874,18.391205123282507,23.992524523078345,63.86155622598983,39.17543645762414,18,14.09401267719366,4,0.3083341509002835,West,2025-02-04 01:00:00
819,poultry,27.51688164992555,64.8137119319485,45.64922758423684,91.77889948472082,5.391668378977011,24.577648958623715,77.26657359648993,38.98899247287776,189,16.025191266864766,0,0.14234641938217918,East,2025-02-04 02:00:00
820,cow,25.920165360263205,84.24209918727355,46.88324114234766,55.78703888541832,57.33137445715221,26.320250852535825,73.71871585580219,37.97383925087529,63,17.786688439793288,1,0.09268102308636728,East,2025-02-04 03:00:00
821,goat,23.271269696516093,49.210870045706315,36.70992362776552,88.79587315365872,68.85995206754953,22.088375503259797,85.43042526836382,37.958681147816236,229,15.547402672791913,1,0.2987711646042345,East,2025-02-04 04:00:00
822,poultry,31.041230958424844,70.21523856266155,42.57671987123428,68.64635677839517,32.61497171193616,27.404962020587465,80.95831864510548,39.07150885515754,306,20.347220253892782,1,0.09629601201627203,South,2025-02-04 05:00:00
823,buffalo,21.414340400267076,41.27421532790499,55.269813913637535,87.6401647779656,61.35841848558766,21.888197858933204,76.2124373182038,38.729917690725046,174,20.22325394694731,0,0.26018600127837666,West,2025-02-04 06:00:00
824,goat,31.880139569217377,67.48772392312353,50.07560180394133,87.02152922300148,5.2157230853329235,18.904707059876955,69.45333125411932,38.95503322780669,312,12.894693952250307,2,0.5527191665234982,East,2025-02-04 07:00:00
825,poultry,22.988914905366375,50.187021109050605,59.42938619897234,76.45214461473057,9.929334629680364,19.966980447583175,56.47657496890124,37.97033891299665,19,11.648004711746744,1,0.560904206736423,North,2025-02-04 08:00:00
826,poultry,24.237823813234826,42.6724955152771,51.8125394834505,77.62802976440696,70.17547722584983,19.88078115931942,77.47085655687405,37.37336508165387,275,11.332907801940783,2,0.1680023008633803,South,2025-02-04 09:00:00
827,goat,20.666074046921615,48.79092304221811,46.47546268362258,76.33942925788848,36.80697052172987,17.403043389547285,80.30489798529872,37.9750209899919,337,20.40756094361388,2,0.19101351924154886,West,2025-02-04 10:00:00
828,buffalo,25.492989265571815,40.73046411046796,71.48296863786959,39.79262865578383,67.13340311030056,28.159444241851105,59.25132387525347,38.912660038006734,225,11.345765011165943,0,0.8549715679886872,East,2025-02-04 11:00:00
829,goat,32.87656229238989,84.11496647027298,49.06096431286953,71.77495328347304,83.1721120279918,21.48147682751834,62.66305835671451,39.766634787180934,230,13.834412755122402,0,0.1669348987269328,North,2025-02-04 12:00:00
830,poultry,30.578140442219784,53.83121317902773,61.63000969705304,53.259037358921574,85.26224374761169,20.473692379164532,77.52329973371675,38.24232160628343,100,15.033308702157525,1,0.04574146676801183,West,2025-02-04 13:00:00
831,cow,32.892110560140175,44.71675829846204,45.98790793455322,72.56780715618494,17.216764546445095,21.941371274632168,78.3914168620787,39.86551352912612,226,20.312784570702583,1,0.24482085016718724,West,2025-02-04 14:00:00
832,cow,30.61071272966968,56.90447046095598,57.095994793835665,52.85586180425177,48.62855723513465,34.899272583685736,65.09352689907941,38.99789186049501,293,11.068611459402812,1,0.5764264018611255,South,2025-02-04 15:00:00
833,goat,22.481650857348153,49.23217000838973,59.28015659151687,52.22572088160888,73.39267236324865,14.341379057001703,69.25935286431962,37.664180618974704,37,18.261121206912122,1,0.007224464694527866,West,2025-02-04 16:00:00
834,poultry,26.346053878362213,74.66515522879956,52.08491970575581,94.07401752630852,77.39805962669104,15.774807441418622,56.63511161429574,38.62842030268662,64,15.042288700624937,1,0.9849870694213776,South,2025-02-04 17:00:00
835,cow,24.099004354412685,88.27319471312967,26.455170773033977,86.04171082186285,78.46759807288775,13.097144912765017,88.77263903813234,39.018384567047114,75,14.616853577711142,1,0.23038961052147644,East,2025-02-04 18:00:00
836,poultry,34.6528745201952,56.28201940185881,50.18252460856113,69.93786122583768,22.816733438058446,18.83700380782257,62.00125592631548,38.828412325748324,191,14.9202925472663,8,0.23811752839589562,South,2025-02-04 19:00:00
837,goat,22.01605676786844,81.66200399833443,62.304600477599756,72.77152975373536,19.253481772377334,21.2275922166368,80.42259391248551,38.88667069474803,122,12.888414515662436,0,0.7386174997068664,North,2025-02-04 20:00:00
838,cow,32.46848844694556,63.95178441357717,55.2748083302773,66.28125961385487,59.00124682736959,17.673387408294612,74.65039303846619,39.20363270789387,124,13.753304852686023,4,0.2481790868147754,South,2025-02-04 21:00:00
839,poultry,32.46476935054385,39.43413990565401,54.458388752292464,78.54814563969285,74.10857977382197,17.30136600924115,87.89593619624759,38.739320874478686,26,12.82771994106268,1,0.3961513757431375,North,2025-02-04 22:00:00
840,cow,37.14810100858044,71.4373645248805,32.77743066042481,59.85918450176793,31.913951553419327,20.71202433314066,67.07745907225244,38.46296727359115,102,11.0658263338154,0,0.5439186886472361,South,2025-02-04 23:00:00
841,goat,25.951567036852513,60.80606982754921,42.79544929324941,84.90610394301936,10.470515686242155,17.489460875851513,75.61252710340388,38.39624405019916,275,11.46838023206887,1,0.021872471853927822,West,2025-02-05 00:00:00
842,poultry,31.561610797900812,69.0363913951262,54.11357631151439,66.20369738478834,71.67463829100775,21.55087913591419,58.0157309076265,38.36120660338491,59,18.548203248428294,2,0.8372926261517838,East,2025-02-05 01:00:00
843,cow,39.40825918269421,83.3812447542999,54.10383276786892,63.70229506253157,29.96978313800045,25.571171733713022,55.61473163060246,37.79441211773973,167,13.94935821574231,0,0.5120507784795998,North,2025-02-05 02:00:00
844,goat,24.911791615331516,56.42607423936276,62.14666780132902,70.32569527727264,16.636272431172184,23.38515234900403,80.96333583865474,40.228164614920516,82,17.013455768534378,6,0.31291897897888465,South,2025-02-05 03:00:00
845,cow,20.3247987623382,84.07065739304133,48.55133244853906,61.13279755111584,14.772352839713164,24.40506673582601,57.14974160930298,38.2500435726087,5,14.467229569604811,0,0.39978662791044095,South,2025-02-05 04:00:00
846,cow,18.59994983046118,75.04014085689928,54.058240866738146,74.93023524244724,31.49095475267163,25.429592057533597,72.7178246556547,38.56809660773545,163,14.415853394719065,2,0.055824722247675096,South,2025-02-05 05:00:00
847,buffalo,31.563560144306656,59.31629555267909,50.16374241931294,61.93956116029901,59.26780659137455,21.414140800593515,85.1129544797292,38.16591114540576,201,14.772136537246515,0,0.717981103246209,West,2025-02-05 06:00:00
848,buffalo,18.584248959707082,66.19332813947781,40.13057263498443,77.02785404228254,35.84022386938166,19.206794869784495,82.4668485609468,37.978522454501245,176,17.191517405535222,0,0.5395043989142319,West,2025-02-05 07:00:00
849,goat,26.138404735310385,49.53486795114068,27.442086689052523,88.24009808367215,2.066185159343159,16.138734645584023,68.35414512051406,38.95586251547551,339,12.94159323642987,0,0.9139914413211013,North,2025-02-05 08:00:00
850,buffalo,30.186565935194803,89.01583798432645,54.31009692130077,59.21017469787739,9.690843467781107,18.044109181821394,59.114968635918274,38.722368383168714,155,14.537447542871561,0,0.46418683992998266,North,2025-02-05 09:00:00
851,goat,28.92587768414957,70.04106978302376,51.73947208412811,68.04136814057243,29.05032471986191,17.381572336615527,80.09494861655529,38.17646227792626,277,17.712579318480703,0,0.8284015316940652,West,2025-02-05 10:00:00
852,buffalo,30.12722432092086,32.63081114979779,43.81824957899831,76.91996069553133,65.9704482147092,23.65836163310456,88.42256782860181,38.803767082892556,339,18.25144460991836,1,0.1883285443001378,North,2025-02-05 11:00:00
853,cow,29.11144927900427,49.59731434488053,33.80826943484135,63.4621396752789,9.851507346853383,21.73391277297098,68.37761921334376,38.228105263788436,302,19.455764674957564,0,0.05650936534773732,East,2025-02-05 12:00:00
854,goat,34.39432906656697,67.39886602554344,56.29739514408738,76.96480841239998,56.065685350068186,23.483789313571506,66.96687141592884,38.537839017692875,101,12.112741856985007,2,0.9484401237644428,East,2025-02-05 13:00:00
855,goat,23.238418096306013,33.37999666795439,47.34079925804448,78.3309829097761,11.988587082400425,14.198315719499242,69.75098037131002,39.08502643283372,79,13.080941774573613,2,0.25695808716760293,West,2025-02-05 14:00:00
856,cow,24.615024307707344,31.433051479148567,55.568747223681456,86.24892664441455,21.16153273493815,27.158747421205394,80.71608710807115,38.13775534410024,193,14.404070353896648,1,0.833583724899347,North,2025-02-05 15:00:00
857,goat,24.13670277364588,57.00145437166815,68.64048530411759,60.91014930872632,17.218852755576275,17.865098142466188,87.28517606414913,37.79655303529975,280,11.054598798113641,3,0.2573337201392044,South,2025-02-05 16:00:00
858,goat,32.15095905931305,49.961410781560204,28.58569119680295,55.85837139654288,6.722863557081049,14.499916789626687,62.60393188619478,38.412919250187194,90,17.617289348661384,2,0.15584169511843293,East,2025-02-05 17:00:00
859,buffalo,32.50199294197532,56.29791648198996,43.00399191297636,65.38633915654384,67.13298173865903,17.803911175890935,60.01718190675347,37.681920990288724,66,15.865406767190578,1,0.7325308946541129,West,2025-02-05 18:00:00
860,goat,30.25612659659254,45.76159859280031,47.90624386688087,55.4837149067935,46.34035473860345,32.41882996293754,98.39996321932448,38.33353089438941,214,14.535843961123902,2,0.7784061300900463,North,2025-02-05 19:00:00
861,poultry,33.91746833444964,39.88306481657885,64.5482617414665,78.46747306071245,83.10534408973382,18.061415667542164,73.22677212109961,38.331617512411924,144,18.089104211758304,0,0.8436127355903988,West,2025-02-05 20:00:00
862,cow,22.109795663118096,71.34860141882027,33.635969807935155,52.573730497353836,9.889083998231696,18.374517642645372,77.52892795690309,37.021789525656665,39,12.734249302276378,2,0.8648686826442626,South,2025-02-05 21:00:00
863,buffalo,36.336120557755685,60.87426697606803,69.35861025680605,104.99524627379031,14.473293333807224,19.03947659685162,68.08069159382362,38.818381098246704,211,18.38609045159226,2,0.48313119423677775,East,2025-02-05 22:00:00
864,buffalo,35.61619310856129,42.00925267496201,51.358559015662905,89.43891792360625,30.64577313504506,19.256898082842724,79.89962309452716,38.39038613999121,285,20.22584872161436,2,0.4002168914981544,West,2025-02-05 23:00:00
865,poultry,31.678109986228733,49.1753655755999,49.039993382661415,70.18863654400471,76.58659869388082,16.092619670993727,84.60060874701523,39.20913787166316,58,15.923416453561591,2,0.750968966339995,West,2025-02-06 00:00:00
866,cow,36.9089945438553,65.50847445979956,48.01940236781093,83.01091739496964,30.57588231556988,20.716065416030652,77.9979617157293,38.62931918787645,27,14.978581299032601,0,0.569386311822036,West,2025-02-06 01:00:00
867,cow,19.71688396161113,34.33376089634867,45.63736967819971,45.447972035338125,40.84187074986926,25.37797454099165,92.40858077014434,38.941365142189326,46,15.505059313169792,1,0.9652841479552208,South,2025-02-06 02:00:00
868,buffalo,25.377759318686742,38.84718055597077,60.48116759269155,107.85059997099337,30.160356629716457,21.571446577393537,71.73255410058908,39.214023251924225,236,10.832635416063539,4,0.37583601131923916,West,2025-02-06 03:00:00
869,goat,24.32348269659024,34.39473624644341,39.314792459175614,61.14678081699266,8.022429180102996,14.444173505500071,72.37117526964624,38.420969750337555,116,14.410597506091118,0,0.04287553085702667,South,2025-02-06 04:00:00
870,buffalo,31.607396618786716,78.73903996284713,53.454141816438536,68.1925387915096,93.94336228961873,18.278270475331457,77.31406351277415,38.499506086681656,150,21.174113003766067,0,0.5893045727254594,South,2025-02-06 05:00:00
871,cow,22.749296301989272,75.14455399272055,46.15818334293024,42.161000692173445,54.853899207118886,17.242362999491853,79.64961645506096,37.55587406596586,82,21.37464355085936,0,0.3534695989991382,South,2025-02-06 06:00:00
872,poultry,31.787475746687427,75.19877591275542,42.37866551485902,77.29430957111342,78.78331881854967,20.264697341174006,77.2794726206261,39.243722647140544,56,15.27415015636974,1,0.34267367359470424,East,2025-02-06 07:00:00
873,buffalo,34.85268071998357,72.97952060856169,75.85975175683896,53.404837643843365,65.8357092185296,26.652258357811583,62.15584973044909,38.41258156016707,216,13.365969444761683,1,0.5645190782981103,East,2025-02-06 08:00:00
874,cow,31.476014500419996,70.16312542019216,54.1905073475346,71.52483642349044,51.425427906197505,19.255586019895585,78.12515166195561,37.89656166979121,219,18.08654452657843,0,0.9217812915786588,West,2025-02-06 09:00:00
875,buffalo,29.418755118307505,58.6195149226905,56.13265544661144,61.83588350613193,8.967825665938012,19.559225655648046,71.25826415196563,38.943833491892455,284,14.892630864650009,0,0.26695828054685034,West,2025-02-06 10:00:00
876,goat,23.060633295496253,68.5366898104269,61.37776780668662,53.83384097604485,64.27335452703043,28.888224094097147,69.19022985925355,37.19213128482145,241,17.839226138924925,0,0.37959337452747277,East,2025-02-06 11:00:00
877,buffalo,23.765745169373176,32.30169328727848,35.78650054681453,57.93457747356074,15.537035593683212,24.3810299583583,75.32482054753244,38.24243546627609,319,12.770910536201708,1,0.8912496502376168,North,2025-02-06 12:00:00
878,buffalo,34.248094526483335,67.28786535940708,67.52291909122032,73.38682051128282,41.43831693562766,22.870406410532674,65.38477312670786,40.17073685720668,98,15.917031437186946,8,0.89521913570646,East,2025-02-06 13:00:00
879,cow,31.896745019526662,76.67266233221264,24.910428215049244,50.77763540696763,62.911314348043035,29.790658076508876,63.64608676126768,38.23736688882045,241,13.916430828531267,2,0.23458906979362826,South,2025-02-06 14:00:00
880,cow,27.80490240311228,60.021501623063415,42.312335899614794,58.76782493464634,78.22290004721233,22.449056273970065,48.845310399961505,38.06924682943085,202,14.98315907834744,0,0.7063305872191632,East,2025-02-06 15:00:00
881,cow,25.91045227117055,51.45079970563422,45.409683268211,79.94910071896717,68.50451757086195,10.067364290112389,92.47237328509891,38.25030712173223,36,13.28766132306658,0,0.41556094321591375,South,2025-02-06 16:00:00
882,buffalo,17.870960634443115,46.64560408805875,55.81723364970506,109.0371981231147,67.15335290546288,24.163328789401803,80.55731319103002,37.29404244131886,245,14.581153901272588,2,0.9360005533062015,West,2025-02-06 17:00:00
883,goat,22.645737906577807,68.56812300972496,52.18718266141488,77.16383229329507,14.90422091752075,12.03995771440675,73.83235878693695,40.50312501028948,127,15.908614785580305,6,0.7322453114372593,North,2025-02-06 18:00:00
884,poultry,37.55709543569861,71.56807191779453,48.331852593016066,56.241075367340684,34.61285400715879,22.26002684291224,68.32776763113353,38.42626837481385,134,17.087337787581713,0,0.49435327534116646,West,2025-02-06 19:00:00
885,poultry,21.597722144987667,82.25805599175256,49.880026553722765,64.49328744891534,4.2912272660194155,11.4312821293538,46.23967717953583,38.336605234003144,345,14.518257315804446,2,0.8174113488016427,South,2025-02-06 20:00:00
886,cow,28.947399106105404,50.54004494765944,40.21976976477432,70.47383509228868,71.94768931764645,17.665722948000404,67.71471123778515,38.33879883015457,342,19.350465857213685,2,0.9978785389353247,South,2025-02-06 21:00:00
887,cow,33.03721986597599,76.18633844313513,35.02767605515827,64.7586257404644,95.2585981317419,18.181077351950645,82.15866337164076,38.50844787907875,63,11.139523110481775,1,0.4470433057963775,South,2025-02-06 22:00:00
888,buffalo,21.725386659988537,63.681349451360276,57.2651162233606,83.54587250105399,26.411039017907576,16.149404463841233,84.42174303593869,41.04548903242498,273,10.511393358217347,9,0.37351240706644906,North,2025-02-06 23:00:00
889,poultry,28.923552373905416,82.97018944068475,56.93706112536185,73.26210224521337,8.769670916230933,18.255740014044,81.42291993603301,38.46876187528045,28,13.219302071212656,0,0.6070360988048664,East,2025-02-07 00:00:00
890,cow,32.689577687553275,61.66872649773725,65.84494375157058,83.61778577364805,47.55700767536536,25.162808601802762,76.58391955752468,37.683018071092114,225,15.032056809094922,1,0.6830824700903476,West,2025-02-07 01:00:00
891,goat,28.06249660953625,61.05778970387803,42.09982903184792,65.28334314553555,85.66982231275688,16.430235439202235,88.0387414593138,38.84530967292644,59,19.871308580845696,1,0.704448524095522,West,2025-02-07 02:00:00
892,goat,42.34201527833384,64.67262488645454,56.928152103009225,89.88250329581885,55.19741952717797,22.725704397552704,71.7146277791146,38.799141814602535,53,14.442483722633451,0,0.4735828996422903,East,2025-02-07 03:00:00
893,cow,19.65700370560902,74.95892130854607,47.162932716352685,67.50271623577682,4.67771501901133,15.171751801963499,85.85188916134362,38.62331619892988,327,12.161569711859222,0,0.33229278188714084,West,2025-02-07 04:00:00
894,cow,33.2936426494194,87.88142872970766,61.904749851934824,55.43215196293012,97.4272240527946,19.052502118039353,71.15417556279787,39.14514478417679,148,13.073711988173358,1,0.8219247471818465,North,2025-02-07 05:00:00
895,poultry,27.135991313017676,34.41380125294594,60.219627766781414,102.65980571563333,82.86499099626006,21.61919633163725,66.18858691122237,38.51822720584777,57,15.242899295709766,1,0.9582603084118109,West,2025-02-07 06:00:00
896,poultry,31.859600774183377,33.20607614346103,52.11209399224457,42.625333795583245,13.159407705151017,15.017357916907201,64.94287019577479,39.16682565339355,35,11.770135812551477,0,0.8639818533042556,South,2025-02-07 07:00:00
897,buffalo,30.20653575849623,86.25302024444031,46.60469843334013,58.91891912042608,92.17977565035089,13.441397835446551,64.35503578827047,39.34432661288704,144,20.789778838689543,1,0.6823542265609349,East,2025-02-07 08:00:00
898,poultry,24.334219014450017,61.792537531092364,59.60932178608262,60.59458222254408,45.06882886051886,22.459390752894443,81.59068028802486,38.84938773131469,249,7.975285865318529,1,0.3601501171011591,North,2025-02-07 09:00:00
899,goat,29.1449819622967,66.89418087401617,56.469045232565655,107.62459409584845,37.18979905749412,25.615401996703195,67.57254428902921,38.051239826873235,79,12.710787588571158,0,0.6224831257831033,East,2025-02-07 10:00:00
900,goat,18.710492743008565,58.94541609568373,43.15559597913818,97.10288326219768,46.10533305271882,19.60467490256314,64.66971154965056,38.42152856889854,14,13.31521366362929,2,0.1011600635049158,North,2025-02-07 11:00:00
901,cow,31.016237502856967,35.61944715644847,36.72201326520569,92.40892215463296,83.45719568709472,17.713435467216478,82.1373521966136,39.243313620435025,39,12.075210817930152,0,0.5339129727920272,South,2025-02-07 12:00:00
902,poultry,29.49079232995263,76.08536270511999,47.11467099318204,65.04012006435502,65.94796782867857,20.778376938441934,78.27970390472233,37.6014232803583,80,17.018896079158317,2,0.7812172004230677,East,2025-02-07 13:00:00
903,buffalo,31.19330084321551,74.83347870531522,65.1541381534821,106.39267005762662,5.924845239972754,20.277399593826903,84.62591982845802,38.264827799092835,306,13.03073606199563,0,0.2510591468036706,West,2025-02-07 14:00:00
904,goat,33.29059162543575,48.70219928956872,61.46487158733038,75.52528005761457,95.7604371116171,21.214512703556256,80.12599511272799,38.294221098131956,192,16.861329825178945,1,0.5015342689658624,North,2025-02-07 15:00:00
905,goat,29.838099201048554,48.37435471370402,38.876725303294194,84.65895055454683,14.778413347831776,7.358774498431428,67.46888419802688,37.98087363978776,165,19.738967291261577,0,0.0732742464147873,East,2025-02-07 16:00:00
906,buffalo,28.740447098991382,80.2704828543311,38.32242584100079,72.69543071659311,74.55679517353511,14.654478544170184,75.76102416468588,39.023727369951274,352,18.711641611093906,1,0.8384969703289348,West,2025-02-07 17:00:00
907,buffalo,23.59465831669354,34.341435464479595,62.746838496794865,69.25800143015123,63.6136530428131,15.77384947281573,76.25132990769677,40.06212401662123,203,15.47901520711595,6,0.3502319704395954,East,2025-02-07 18:00:00
908,goat,24.438896181754746,82.86630890139395,38.643640952421705,66.22331989110431,18.752804794656086,20.754338142557813,65.80841341525998,38.07336498603971,210,15.005443587404377,1,0.5822078684269565,East,2025-02-07 19:00:00
